Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
462,ORD-100461,2025-07-01,2025-07-02,Standard Class,CUST-1005,United States,Chicago,Illinois,97700,Sugar,East,PROD-26064,SweeTARTS,235.74,90,139.83,95.91
463,ORD-100462,2025-06-01,2025-06-06,Same Day,CUST-1098,United States,Miami,California,42694,Other,East,PROD-83772,Lickable Wallpaper,1006.63,122,376.4,630.23
464,ORD-100463,2025-01-25,2025-01-28,Second Class,CUST-1379,United States,New York City,Illinois,43837,Sugar,Central,PROD-26064,SweeTARTS,48.2,18,24.53,23.67
465,ORD-100464,2025-06-29,2025-07-03,Same Day,CUST-1232,United States,Miami,Texas,76055,Other,West,PROD-68958,Wonka Gum,93.2,20,36.08,57.12
466,ORD-100465,2025-07-17,2025-07-20,First Class,CUST-1036,United States,Houston,Florida,11102,Sugar,South,PROD-60638,Nerds,746.12,135,311.45,434.67
467,ORD-100466,2025-12-10,2025-12-12,First Class,CUST-1279,United States,Houston,California,16256,Sugar,Central,PROD-83241,Laffy Taffy,512.93,128,291.71,221.22
468,ORD-100467,2025-06-10,2025-06-11,Same Day,CUST-1348,United States,Miami,Illinois,82090,Sugar,West,PROD-02492,Everlasting Gobstopper,318.51,145,204.7,113.81
469,ORD-100468,2025-06-26,2025-07-01,Second Class,CUST-1496,United States,Houston,Florida,36205,Sugar,East,PROD-14272,Fun Dip,357.57,132,175.73,181.84
470,ORD-100469,2025-10-12,2025-10-17,Second Class,CUST-1301,United States,Los Angeles,Florida,26043,Chocolate,West,PROD-72314,Wonka Bar - Scrumdiddlyumptious,590.9,52,345.08,245.82
471,ORD-100470,2025-03-04,2025-03-05,Standard Class,CUST-1180,United States,Los Angeles,California,34406,Other,East,PROD-83772,Lickable Wallpaper,1327.58,149,444.47,883.11
472,ORD-100471,2025-05-30,2025-05-31,First Class,CUST-1094,United States,Houston,Illinois,96907,Chocolate,West,PROD-17122,Wonka Bar - Milk Chocolate,1040.38,125,476.37,564.01
473,ORD-100472,2025-06-03,2025-06-05,Standard Class,CUST-1098,United States,Houston,Florida,26406,Sugar,Central,PROD-83241,Laffy Taffy,597.61,104,363.04,234.57
474,ORD-100473,2025-06-05,2025-06-08,Standard Class,CUST-1187,United States,Los Angeles,Florida,47909,Sugar,East,PROD-02492,Everlasting Gobstopper,87.96,41,58.88,29.08
475,ORD-100474,2025-02-18,2025-02-23,Same Day,CUST-1480,United States,Houston,New York,54999,Sugar,Central,PROD-14272,Fun Dip,401.18,92,229.95,171.23
476,ORD-100475,2025-12-03,2025-12-05,Same Day,CUST-1115,United States,Houston,Florida,95184,Chocolate,Central,PROD-72314,Wonka Bar - Scrumdiddlyumptious,831.52,106,277.07,554.45
477,ORD-100476,2025-03-25,2025-03-28,Standard Class,CUST-1190,United States,Miami,New York,41498,Sugar,East,PROD-77736,Hair Toffee,134.34,50,61.48,72.86
478,ORD-100477,2025-12-27,2025-12-29,First Class,CUST-1252,United States,New York City,Illinois,52782,Sugar,East,PROD-77736,Hair Toffee,161.36,43,73.37,87.99
479,ORD-100478,2025-06-26,2025-07-01,Same Day,CUST-1468,United States,Los Angeles,Illinois,81319,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1257.54,145,312.3,945.24
480,ORD-100479,2025-05-28,2025-05-29,Standard Class,CUST-1415,United States,Miami,Illinois,22041,Sugar,South,PROD-14272,Fun Dip,585.92,132,365.17,220.75
481,ORD-100480,2025-04-28,2025-04-29,Standard Class,CUST-1470,United States,New York City,Texas,21586,Sugar,South,PROD-77736,Hair Toffee,673.41,134,310.96,362.45
482,ORD-100481,2025-12-08,2025-12-11,Standard Class,CUST-1160,United States,Houston,Illinois,80793,Sugar,Central,PROD-60638,Nerds,267.34,67,166.04,101.3
483,ORD-100482,2025-03-04,2025-03-08,Standard Class,CUST-1255,United States,Houston,Florida,31390,Sugar,Central,PROD-83241,Laffy Taffy,284.02,51,162.1,121.92
484,ORD-100483,2025-07-08,2025-07-11,Standard Class,CUST-1322,United States,Miami,California,97911,Chocolate,South,PROD-61504,Wonka Bar - Fudge Mallows,623.01,86,312.7,310.31
485,ORD-100484,2025-12-26,2025-12-30,Standard Class,CUST-1127,United States,Houston,New York,73620,Chocolate,Central,PROD-17122,Wonka Bar - Milk Chocolate,317.64,47,134.58,183.06
486,ORD-100485,2025-02-18,2025-02-20,Same Day,CUST-1017,United States,Chicago,Texas,46737,Sugar,Central,PROD-02492,Everlasting Gobstopper,295.95,69,167.93,128.02
487,ORD-100486,2025-11-23,2025-11-25,First Class,CUST-1280,United States,Miami,Illinois,95395,Chocolate,East,PROD-46540,Wonka Bar - Triple Dazzle Caramel,731.55,65,134.44,597.11
488,ORD-100487,2025-09-14,2025-09-19,Standard Class,CUST-1489,United States,New York City,Illinois,95283,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,786.33,133,322.32,464.01
489,ORD-100488,2025-08-12,2025-08-16,Second Class,CUST-1222,United States,Miami,California,93151,Chocolate,Central,PROD-46540,Wonka Bar - Triple Dazzle Caramel,302.8,28,86.53,216.27
490,ORD-100489,2025-05-21,2025-05-26,Same Day,CUST-1053,United States,Los Angeles,California,21760,Sugar,South,PROD-60638,Nerds,65.21,30,40.54,24.67
491,ORD-100490,2025-08-03,2025-08-04,Same Day,CUST-1057,United States,Miami,Texas,23877,Sugar,West,PROD-02492,Everlasting Gobstopper,191.2,47,103.47,87.73
492,ORD-100491,2025-07-30,2025-08-03,Standard Class,CUST-1322,United States,Houston,New York,65283,Sugar,South,PROD-26064,SweeTARTS,156.71,46,84.14,72.57
493,ORD-100492,2025-11-14,2025-11-17,Same Day,CUST-1359,United States,Houston,Illinois,25775,Other,West,PROD-56815,Fizzy Lifting Drinks,1250.91,146,519.05,731.86
494,ORD-100493,2025-02-01,2025-02-02,Standard Class,CUST-1173,United States,Chicago,Texas,98697,Other,South,PROD-56815,Fizzy Lifting Drinks,338.41,30,133.11,205.3
495,ORD-100494,2025-06-07,2025-06-08,First Class,CUST-1279,United States,Chicago,Florida,43734,Other,East,PROD-56815,Fizzy Lifting Drinks,984.87,134,485.09,499.78
496,ORD-100495,2025-10-12,2025-10-15,First Class,CUST-1113,United States,Chicago,Florida,13632,Chocolate,Central,PROD-17122,Wonka Bar - Milk Chocolate,676.34,95,234.93,441.41
497,ORD-100496,2025-11-01,2025-11-02,Same Day,CUST-1287,United States,New York City,Texas,71607,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,529.0,77,246.25,282.75
498,ORD-100497,2025-10-13,2025-10-17,Same Day,CUST-1430,United States,Chicago,Illinois,70107,Other,East,PROD-83772,Lickable Wallpaper,923.95,141,265.48,658.47
499,ORD-100498,2025-05-24,2025-05-29,Second Class,CUST-1341,United States,New York City,Texas,25407,Other,West,PROD-56815,Fizzy Lifting Drinks,194.5,47,88.26,106.24
500,ORD-100499,2025-01-19,2025-01-20,Same Day,CUST-1150,United States,Chicago,Illinois,10370,Other,West,PROD-68958,Wonka Gum,100.7,11,32.49,68.21
501,ORD-100500,2025-01-18,2025-01-22,Second Class,CUST-1449,United States,New York City,California,86349,Chocolate,West,PROD-46540,Wonka Bar - Triple Dazzle Caramel,1183.25,129,651.61,531.64
502,ORD-100501,2025-09-14,2025-09-16,First Class,CUST-1126,United States,Miami,Texas,42275,Sugar,East,PROD-60638,Nerds,754.16,129,345.27,408.89
503,ORD-100502,2025-03-19,2025-03-23,First Class,CUST-1154,United States,Miami,Illinois,52487,Sugar,West,PROD-77736,Hair Toffee,175.79,86,101.08,74.71
504,ORD-100503,2025-06-24,2025-06-29,Standard Class,CUST-1489,United States,Houston,Texas,76961,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,366.63,41,29.67,336.96
505,ORD-100504,2025-07-13,2025-07-17,First Class,CUST-1385,United States,New York City,Texas,66866,Other,South,PROD-83772,Lickable Wallpaper,1317.71,92,591.22,726.49
506,ORD-100505,2025-04-23,2025-04-26,Second Class,CUST-1473,United States,Los Angeles,Illinois,94360,Sugar,South,PROD-14272,Fun Dip,638.48,129,277.95,360.53
507,ORD-100506,2025-04-24,2025-04-29,Same Day,CUST-1272,United States,Houston,Illinois,89464,Sugar,East,PROD-77736,Hair Toffee,686.7,115,396.66,290.04
508,ORD-100507,2025-08-10,2025-08-12,Standard Class,CUST-1103,United States,Miami,New York,14331,Other,Central,PROD-56815,Fizzy Lifting Drinks,499.62,68,236.85,262.77
509,ORD-100508,2025-06-15,2025-06-18,Second Class,CUST-1416,United States,New York City,Texas,61259,Sugar,South,PROD-14272,Fun Dip,295.42,109,125.69,169.73
510,ORD-100509,2025-11-15,2025-11-19,Same Day,CUST-1392,United States,Chicago,Florida,83508,Other,West,PROD-83772,Lickable Wallpaper,560.74,53,179.13,381.61
511,ORD-100510,2025-05-12,2025-05-17,Standard Class,CUST-1298,United States,Los Angeles,Texas,97459,Other,East,PROD-58012,Kazookles,921.58,66,191.2,730.38
512,ORD-100511,2025-09-21,2025-09-23,First Class,CUST-1245,United States,Miami,Texas,83300,Chocolate,West,PROD-46540,Wonka Bar - Triple Dazzle Caramel,568.56,83,251.31,317.25
513,ORD-100512,2025-02-24,2025-02-27,Second Class,CUST-1175,United States,Houston,Illinois,81196,Sugar,West,PROD-77736,Hair Toffee,173.2,55,82.96,90.24
514,ORD-100513,2025-12-25,2025-12-27,Same Day,CUST-1038,United States,New York City,Texas,33296,Other,Central,PROD-58012,Kazookles,900.38,86,412.84,487.54
515,ORD-100514,2025-05-11,2025-05-15,Standard Class,CUST-1476,United States,Los Angeles,Texas,32419,Sugar,West,PROD-26064,SweeTARTS,100.31,25,60.71,39.6
516,ORD-100515,2025-10-15,2025-10-17,Standard Class,CUST-1169,United States,New York City,Florida,67888,Other,Central,PROD-56815,Fizzy Lifting Drinks,1303.66,91,336.96,966.7
517,ORD-100516,2025-09-23,2025-09-24,First Class,CUST-1246,United States,Chicago,Illinois,71772,Chocolate,South,PROD-61504,Wonka Bar - Fudge Mallows,476.5,65,253.15,223.35
518,ORD-100517,2025-06-11,2025-06-14,Same Day,CUST-1025,United States,Houston,Texas,20974,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1133.22,137,501.94,631.28
519,ORD-100518,2025-03-28,2025-03-30,First Class,CUST-1354,United States,New York City,California,12956,Sugar,West,PROD-26064,SweeTARTS,270.32,113,146.5,123.82
520,ORD-100519,2025-02-24,2025-02-28,First Class,CUST-1305,United States,Miami,New York,65612,Other,East,PROD-68958,Wonka Gum,1559.63,143,608.93,950.7
521,ORD-100520,2025-10-15,2025-10-19,Same Day,CUST-1408,United States,Houston,Florida,88345,Sugar,West,PROD-02492,Everlasting Gobstopper,353.52,68,169.04,184.48
522,ORD-100521,2025-06-27,2025-06-29,Same Day,CUST-1407,United States,Miami,Texas,42222,Sugar,East,PROD-60638,Nerds,171.27,63,114.76,56.51
523,ORD-100522,2025-12-15,2025-12-19,Same Day,CUST-1012,United States,New York City,California,13203,Chocolate,West,PROD-88993,Wonka Bar - Nutty Crunch Surprise,255.67,24,81.87,173.8
524,ORD-100523,2025-01-08,2025-01-13,Second Class,CUST-1315,United States,Houston,Texas,51941,Chocolate,West,PROD-17122,Wonka Bar - Milk Chocolate,669.91,58,181.75,488.16
525,ORD-100524,2025-11-17,2025-11-22,Same Day,CUST-1390,United States,Miami,Texas,19969,Sugar,West,PROD-26064,SweeTARTS,224.24,38,92.0,132.24
526,ORD-100525,2025-11-09,2025-11-14,Standard Class,CUST-1312,United States,Chicago,Illinois,38363,Chocolate,West,PROD-61504,Wonka Bar - Fudge Mallows,625.31,98,301.75,323.56
527,ORD-100526,2025-09-04,2025-09-05,First Class,CUST-1035,United States,Chicago,Illinois,98116,Chocolate,West,PROD-88993,Wonka Bar - Nutty Crunch Surprise,875.58,76,482.48,393.1
528,ORD-100527,2025-11-19,2025-11-21,Second Class,CUST-1172,United States,New York City,Illinois,64437,Sugar,West,PROD-77736,Hair Toffee,68.89,12,40.72,28.17
529,ORD-100528,2025-09-12,2025-09-13,Same Day,CUST-1019,United States,Houston,California,76324,Sugar,West,PROD-02492,Everlasting Gobstopper,377.17,143,154.48,222.69
530,ORD-100529,2025-11-24,2025-11-28,Second Class,CUST-1320,United States,Los Angeles,Texas,85677,Chocolate,West,PROD-61504,Wonka Bar - Fudge Mallows,612.1,61,116.37,495.73
531,ORD-100530,2025-02-23,2025-02-24,Same Day,CUST-1263,United States,Houston,New York,17612,Sugar,West,PROD-14272,Fun Dip,316.29,114,181.9,134.39
532,ORD-100531,2025-09-06,2025-09-10,Second Class,CUST-1493,United States,Chicago,Florida,20095,Other,East,PROD-83772,Lickable Wallpaper,354.39,74,153.09,201.3
533,ORD-100532,2025-08-27,2025-08-31,First Class,CUST-1399,United States,Miami,Illinois,44629,Sugar,Central,PROD-26064,SweeTARTS,709.13,149,368.23,340.9
534,ORD-100533,2025-08-17,2025-08-20,First Class,CUST-1141,United States,Los Angeles,Illinois,48015,Other,West,PROD-58012,Kazookles,955.13,79,193.3,761.83
535,ORD-100534,2025-03-08,2025-03-13,Standard Class,CUST-1459,United States,New York City,Texas,73001,Sugar,Central,PROD-26064,SweeTARTS,338.16,60,139.55,198.61
536,ORD-100535,2025-02-20,2025-02-24,Standard Class,CUST-1370,United States,Los Angeles,Texas,19921,Other,West,PROD-56815,Fizzy Lifting Drinks,320.4,27,129.93,190.47
537,ORD-100536,2025-04-07,2025-04-10,Same Day,CUST-1470,United States,New York City,California,36708,Sugar,West,PROD-14272,Fun Dip,325.0,81,219.42,105.58
538,ORD-100537,2025-04-02,2025-04-07,First Class,CUST-1142,United States,Los Angeles,California,29551,Sugar,East,PROD-83241,Laffy Taffy,235.54,63,151.25,84.29
539,ORD-100538,2025-09-21,2025-09-25,Second Class,CUST-1091,United States,New York City,Illinois,77560,Sugar,South,PROD-83241,Laffy Taffy,385.86,126,181.29,204.57
540,ORD-100539,2025-10-18,2025-10-22,Second Class,CUST-1353,United States,New York City,Texas,77853,Other,South,PROD-56815,Fizzy Lifting Drinks,1240.37,136,269.21,971.16
541,ORD-100540,2025-04-06,2025-04-07,Second Class,CUST-1321,United States,Los Angeles,New York,35025,Sugar,East,PROD-83241,Laffy Taffy,494.33,144,323.87,170.46
542,ORD-100541,2025-03-29,2025-03-30,Standard Class,CUST-1287,United States,Los Angeles,Florida,45233,Sugar,Central,PROD-02492,Everlasting Gobstopper,188.76,33,110.41,78.35
543,ORD-100542,2025-03-19,2025-03-24,Second Class,CUST-1214,United States,New York City,Texas,19425,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,335.32,58,179.91,155.41
544,ORD-100543,2025-10-15,2025-10-19,Standard Class,CUST-1446,United States,Chicago,Texas,26091,Other,East,PROD-68958,Wonka Gum,189.28,29,83.31,105.97
545,ORD-100544,2025-04-30,2025-05-02,Standard Class,CUST-1341,United States,Los Angeles,California,30707,Sugar,East,PROD-60638,Nerds,21.35,7,14.61,6.74
546,ORD-100545,2025-10-29,2025-10-30,Same Day,CUST-1050,United States,Houston,Florida,91867,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,1600.22,146,534.97,1065.25
547,ORD-100546,2025-06-14,2025-06-19,Second Class,CUST-1152,United States,Miami,Illinois,16791,Chocolate,Central,PROD-46540,Wonka Bar - Triple Dazzle Caramel,1642.93,143,399.81,1243.12
548,ORD-100547,2025-07-01,2025-07-05,Second Class,CUST-1185,United States,New York City,Texas,19967,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,835.66,106,71.92,763.74
549,ORD-100548,2025-08-11,2025-08-15,First Class,CUST-1062,United States,New York City,Illinois,98444,Sugar,West,PROD-02492,Everlasting Gobstopper,485.0,88,259.56,225.44
550,ORD-100549,2025-11-07,2025-11-09,Same Day,CUST-1189,United States,Miami,Texas,84495,Sugar,Central,PROD-14272,Fun Dip,36.77,8,18.04,18.73
551,ORD-100550,2025-01-07,2025-01-12,First Class,CUST-1124,United States,Chicago,Illinois,94793,Other,Central,PROD-56815,Fizzy Lifting Drinks,1186.65,106,411.2,775.45
552,ORD-100551,2025-11-26,2025-11-30,Same Day,CUST-1149,United States,Miami,Florida,43012,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,1070.27,92,362.45,707.82
553,ORD-100552,2025-09-20,2025-09-21,Second Class,CUST-1313,United States,Los Angeles,California,27276,Chocolate,South,PROD-61504,Wonka Bar - Fudge Mallows,144.2,14,62.28,81.92
554,ORD-100553,2025-06-10,2025-06-12,Standard Class,CUST-1057,United States,Miami,Florida,60621,Chocolate,West,PROD-17122,Wonka Bar - Milk Chocolate,1317.75,147,237.45,1080.3
555,ORD-100554,2025-05-31,2025-06-05,Standard Class,CUST-1341,United States,New York City,New York,89071,Other,East,PROD-83772,Lickable Wallpaper,215.29,51,59.03,156.26
556,ORD-100555,2025-03-26,2025-03-28,Standard Class,CUST-1304,United States,Miami,California,49994,Sugar,South,PROD-02492,Everlasting Gobstopper,28.47,12,15.93,12.54
557,ORD-100556,2025-05-27,2025-05-28,Standard Class,CUST-1179,United States,Houston,Florida,66565,Chocolate,South,PROD-46540,Wonka Bar - Triple Dazzle Caramel,510.92,67,163.54,347.38
558,ORD-100557,2025-04-22,2025-04-27,Standard Class,CUST-1169,United States,Los Angeles,New York,78187,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,396.98,34,97.99,298.99
559,ORD-100558,2025-02-05,2025-02-07,First Class,CUST-1325,United States,Miami,Texas,45645,Other,South,PROD-68958,Wonka Gum,358.24,27,140.2,218.04
560,ORD-100559,2025-10-12,2025-10-15,Same Day,CUST-1270,United States,New York City,Texas,70645,Other,South,PROD-58012,Kazookles,117.58,19,37.57,80.01
561,ORD-100560,2025-07-07,2025-07-08,Second Class,CUST-1053,United States,Los Angeles,Illinois,22213,Other,South,PROD-68958,Wonka Gum,461.53,79,178.29,283.24
562,ORD-100561,2025-03-23,2025-03-24,First Class,CUST-1490,United States,New York City,California,42583,Sugar,South,PROD-60638,Nerds,286.04,61,156.58,129.46
563,ORD-100562,2025-01-02,2025-01-03,Same Day,CUST-1443,United States,Chicago,Texas,29510,Sugar,Central,PROD-14272,Fun Dip,165.14,50,92.19,72.95
564,ORD-100563,2025-10-30,2025-11-02,Standard Class,CUST-1100,United States,Houston,California,30460,Other,West,PROD-83772,Lickable Wallpaper,1195.34,93,465.35,729.99
565,ORD-100564,2025-07-16,2025-07-19,Same Day,CUST-1480,United States,Chicago,Texas,31605,Chocolate,West,PROD-17122,Wonka Bar - Milk Chocolate,434.52,65,203.37,231.15
566,ORD-100565,2025-01-11,2025-01-15,Same Day,CUST-1263,United States,Houston,Illinois,82258,Sugar,East,PROD-83241,Laffy Taffy,100.53,18,58.17,42.36
567,ORD-100566,2025-08-22,2025-08-24,Standard Class,CUST-1052,United States,Miami,Florida,25928,Other,South,PROD-56815,Fizzy Lifting Drinks,690.55,53,296.31,394.24
568,ORD-100567,2025-07-14,2025-07-18,Standard Class,CUST-1059,United States,Los Angeles,Illinois,39047,Sugar,Central,PROD-02492,Everlasting Gobstopper,406.55,117,200.42,206.13
569,ORD-100568,2025-04-29,2025-05-01,Standard Class,CUST-1491,United States,Miami,New York,22363,Other,East,PROD-83772,Lickable Wallpaper,187.51,19,93.74,93.77
570,ORD-100569,2025-01-20,2025-01-23,Second Class,CUST-1107,United States,Houston,Texas,79672,Other,East,PROD-68958,Wonka Gum,161.66,24,80.08,81.58
571,ORD-100570,2025-09-18,2025-09-21,Standard Class,CUST-1004,United States,Houston,New York,87199,Sugar,West,PROD-26064,SweeTARTS,648.09,134,449.57,198.52
572,ORD-100571,2025-10-20,2025-10-24,Second Class,CUST-1102,United States,Houston,New York,17219,Sugar,Central,PROD-14272,Fun Dip,39.34,17,23.33,16.01
573,ORD-100572,2025-09-13,2025-09-18,Standard Class,CUST-1195,United States,New York City,California,86850,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,427.57,42,183.71,243.86
574,ORD-100573,2025-08-10,2025-08-14,Second Class,CUST-1261,United States,Los Angeles,Texas,25659,Sugar,Central,PROD-14272,Fun Dip,640.21,145,353.4,286.81
575,ORD-100574,2025-08-14,2025-08-16,Same Day,CUST-1364,United States,Miami,New York,37624,Other,West,PROD-68958,Wonka Gum,1702.37,132,718.71,983.66
576,ORD-100575,2025-02-22,2025-02-26,First Class,CUST-1479,United States,Miami,Florida,61805,Other,West,PROD-83772,Lickable Wallpaper,1511.75,112,340.01,1171.74
577,ORD-100576,2025-12-21,2025-12-22,Same Day,CUST-1371,United States,Chicago,New York,15912,Sugar,West,PROD-77736,Hair Toffee,311.85,67,144.95,166.9
578,ORD-100577,2025-12-08,2025-12-10,Same Day,CUST-1349,United States,Houston,Florida,91406,Sugar,West,PROD-02492,Everlasting Gobstopper,140.89,68,59.2,81.69
579,ORD-100578,2025-12-30,2026-01-01,Standard Class,CUST-1046,United States,Houston,California,85008,Sugar,West,PROD-14272,Fun Dip,506.56,103,351.5,155.06
580,ORD-100579,2025-10-07,2025-10-12,Second Class,CUST-1354,United States,Houston,New York,35192,Chocolate,South,PROD-88993,Wonka Bar - Nutty Crunch Surprise,235.86,29,33.92,201.94
581,ORD-100580,2025-03-22,2025-03-25,First Class,CUST-1310,United States,Miami,Illinois,98207,Chocolate,South,PROD-72314,Wonka Bar - Scrumdiddlyumptious,186.56,27,64.37,122.19
582,ORD-100581,2025-07-21,2025-07-23,Standard Class,CUST-1423,United States,Chicago,California,25704,Chocolate,Central,PROD-88993,Wonka Bar - Nutty Crunch Surprise,901.65,134,94.86,806.79
583,ORD-100582,2025-06-07,2025-06-10,Standard Class,CUST-1307,United States,New York City,Florida,44012,Other,East,PROD-58012,Kazookles,669.39,94,247.02,422.37
584,ORD-100583,2025-04-30,2025-05-04,Standard Class,CUST-1143,United States,Los Angeles,California,42161,Sugar,Central,PROD-60638,Nerds,506.44,115,349.3,157.14
585,ORD-100584,2025-02-28,2025-03-01,Same Day,CUST-1268,United States,New York City,New York,62551,Chocolate,East,PROD-61504,Wonka Bar - Fudge Mallows,355.62,31,111.33,244.29
586,ORD-100585,2025-08-03,2025-08-08,Second Class,CUST-1369,United States,Miami,Texas,32620,Sugar,West,PROD-77736,Hair Toffee,121.3,27,82.2,39.1
587,ORD-100586,2025-05-08,2025-05-11,Second Class,CUST-1123,United States,Houston,Texas,42624,Chocolate,East,PROD-88993,Wonka Bar - Nutty Crunch Surprise,649.28,72,161.95,487.33
588,ORD-100587,2025-08-12,2025-08-14,First Class,CUST-1105,United States,Los Angeles,Florida,59932,Other,Central,PROD-56815,Fizzy Lifting Drinks,348.41,85,147.26,201.15
589,ORD-100588,2025-07-28,2025-07-31,Second Class,CUST-1157,United States,Miami,Florida,75546,Sugar,Central,PROD-77736,Hair Toffee,272.87,128,142.7,130.17
590,ORD-100589,2025-04-25,2025-04-27,Second Class,CUST-1146,United States,Miami,Texas,35651,Sugar,East,PROD-02492,Everlasting Gobstopper,40.89,19,16.42,24.47
591,ORD-100590,2025-07-28,2025-07-31,Standard Class,CUST-1144,United States,Miami,Florida,73294,Sugar,South,PROD-77736,Hair Toffee,173.08,69,102.63,70.45
592,ORD-100591,2025-01-14,2025-01-16,Standard Class,CUST-1119,United States,Los Angeles,California,47067,Chocolate,West,PROD-46540,Wonka Bar - Triple Dazzle Caramel,290.98,42,19.72,271.26
593,ORD-100592,2025-01-09,2025-01-13,Same Day,CUST-1318,United States,Los Angeles,Illinois,31534,Chocolate,West,PROD-46540,Wonka Bar - Triple Dazzle Caramel,1143.14,123,521.36,621.78
594,ORD-100593,2025-02-09,2025-02-11,Standard Class,CUST-1274,United States,Chicago,Illinois,96268,Sugar,Central,PROD-26064,SweeTARTS,288.7,62,156.36,132.34
595,ORD-100594,2025-08-25,2025-08-27,Standard Class,CUST-1091,United States,Chicago,California,32228,Sugar,South,PROD-26064,SweeTARTS,232.6,41,134.35,98.25
596,ORD-100595,2025-10-08,2025-10-09,Standard Class,CUST-1057,United States,New York City,Illinois,24728,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,1192.44,105,187.92,1004.52
597,ORD-100596,2025-12-25,2025-12-27,Standard Class,CUST-1438,United States,Los Angeles,New York,71756,Sugar,West,PROD-26064,SweeTARTS,528.44,110,351.95,176.49
598,ORD-100597,2025-07-20,2025-07-21,Same Day,CUST-1345,United States,Los Angeles,California,32745,Sugar,South,PROD-60638,Nerds,246.58,48,129.41,117.17
599,ORD-100598,2025-09-03,2025-09-08,Standard Class,CUST-1228,United States,Los Angeles,Florida,80641,Other,West,PROD-68958,Wonka Gum,95.36,20,33.99,61.37
600,ORD-100599,2025-10-05,2025-10-06,First Class,CUST-1473,United States,Chicago,California,83757,Sugar,South,PROD-02492,Everlasting Gobstopper,423.48,75,226.04,197.44
601,ORD-100600,2025-08-23,2025-08-27,First Class,CUST-1116,United States,Miami,Texas,10364,Sugar,South,PROD-26064,SweeTARTS,72.73,36,30.89,41.84
602,ORD-100601,2025-01-04,2025-01-05,First Class,CUST-1317,United States,Houston,Florida,36754,Sugar,Central,PROD-14272,Fun Dip,163.67,35,108.37,55.3
603,ORD-100602,2025-06-03,2025-06-08,First Class,CUST-1278,United States,Chicago,Texas,93106,Chocolate,West,PROD-72314,Wonka Bar - Scrumdiddlyumptious,260.57,25,118.39,142.18
604,ORD-100603,2025-01-29,2025-02-02,Standard Class,CUST-1126,United States,Los Angeles,Florida,75888,Other,East,PROD-58012,Kazookles,1711.6,124,596.16,1115.44
605,ORD-100604,2025-04-19,2025-04-22,First Class,CUST-1392,United States,Chicago,Illinois,26865,Chocolate,Central,PROD-17122,Wonka Bar - Milk Chocolate,498.31,87,35.23,463.08
606,ORD-100605,2025-04-08,2025-04-11,Standard Class,CUST-1395,United States,New York City,California,16533,Other,Central,PROD-58012,Kazookles,786.69,82,318.19,468.5
607,ORD-100606,2025-08-03,2025-08-04,Same Day,CUST-1128,United States,Los Angeles,New York,68905,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,698.14,77,138.62,559.52
608,ORD-100607,2025-10-20,2025-10-21,First Class,CUST-1057,United States,New York City,Florida,12015,Chocolate,Central,PROD-61504,Wonka Bar - Fudge Mallows,815.71,96,292.69,523.02
609,ORD-100608,2025-03-16,2025-03-21,Second Class,CUST-1121,United States,Los Angeles,Florida,91081,Sugar,South,PROD-02492,Everlasting Gobstopper,310.02,57,174.39,135.63
610,ORD-100609,2025-11-22,2025-11-27,First Class,CUST-1000,United States,Chicago,Texas,10148,Sugar,South,PROD-60638,Nerds,89.61,17,53.42,36.19
611,ORD-100610,2025-05-26,2025-05-28,First Class,CUST-1238,United States,Miami,Illinois,84907,Sugar,West,PROD-02492,Everlasting Gobstopper,300.8,126,167.6,133.2
612,ORD-100611,2025-05-08,2025-05-13,Standard Class,CUST-1289,United States,Houston,Texas,64544,Other,West,PROD-68958,Wonka Gum,1118.12,124,425.63,692.49
613,ORD-100612,2025-12-07,2025-12-09,First Class,CUST-1095,United States,New York City,Texas,61529,Chocolate,East,PROD-17122,Wonka Bar - Milk Chocolate,285.28,48,121.78,163.5
614,ORD-100613,2025-02-11,2025-02-15,Second Class,CUST-1125,United States,Chicago,Illinois,65728,Sugar,West,PROD-14272,Fun Dip,310.29,71,181.84,128.45
615,ORD-100614,2025-12-22,2025-12-23,Standard Class,CUST-1117,United States,Miami,New York,50081,Sugar,South,PROD-83241,Laffy Taffy,169.74,30,113.06,56.68
